L***********K,V***********V,L***********T,K***********L,V***********G,L***********I,E***********A,G***********G,A***********V,A***********G,G***********A,V***********L,L***********G,L***********V,L***********A,L***********L,G***********L,A***********L
0.6837944664031621,0.6679841897233202,0.6561264822134387,0.6877470355731226,0.6719367588932806,0.6600790513833992,0.6521739130434783,0.6640316205533597,0.6640316205533597,0.7075098814229249,0.6798418972332015,0.7075098814229249,0.766798418972332,0.7233201581027668,0.7075098814229249,0.7154150197628458,0.691699604743083,0.6877470355731226
0.5425257731958762,0.5496134020618557,0.5515463917525774,0.5521907216494846,0.5625,0.5631443298969072,0.571520618556701,0.5805412371134021,0.5902061855670103,0.5972938144329897,0.5985824742268041,0.6101804123711341,0.6243556701030928,0.6314432989690721,0.645618556701031,0.6475515463917526,0.648840206185567,0.6572164948453608
