ll,gi,la,cf,ig,fc,cl,dg,jc,lc,gd,hf,ca,ac,bg,fh,gb,lh,hl,cc,hj,jh,gl,gf,ha,fg,ah,lg,hc,ch,gj,jg,ga,ag,hh,gc,cg,gh,hg,gg
0.8622950819672132,0.825136612021858,0.7868852459016393,0.8010928961748633,0.8306010928961749,0.7551912568306011,0.9234972677595629,0.8371584699453551,0.8010928961748633,0.9234972677595629,0.8415300546448088,0.7912568306010929,0.892896174863388,0.8404371584699454,0.8819672131147541,0.7836065573770492,0.9027322404371585,0.9147540983606557,0.8939890710382513,0.966120218579235,0.7978142076502732,0.8415300546448088,0.9737704918032787,0.9333333333333333,0.8743169398907104,0.926775956284153,0.8819672131147541,0.9814207650273225,0.980327868852459,0.9748633879781421,0.9333333333333333,0.8994535519125683,0.9540983606557377,0.9639344262295082,0.9136612021857924,0.9923497267759562,0.9934426229508196,0.9901639344262295,0.9846994535519126,0.994535519125683
0.5561160151324086,0.7087011349306431,0.7187894073139974,0.7440100882723834,0.7503152585119798,0.7515762925598991,0.7679697351828499,0.7931904161412359,0.8045397225725095,0.807061790668348,0.8436317780580076,0.8486759142496847,0.8511979823455234,0.8612862547288777,0.8688524590163934,0.8852459016393442,0.8877679697351829,0.8953341740226987,0.8965952080706179,0.9029003783102144,0.905422446406053,0.9066834804539723,0.9180327868852459,0.9205548549810845,0.9281210592686002,0.9293820933165196,0.935687263556116,0.9394703656998739,0.9394703656998739,0.9520807061790668,0.9533417402269861,0.9546027742749055,0.9672131147540983,0.969735182849937,0.9722572509457755,0.978562421185372,0.9836065573770492,0.9861286254728878,0.9899117276166457,0.9962168978562421
