j*****************a,c*****************j,j*****************c,d*****************g,g*****************d,h*****************f,k*****************g,f*****************h,l*****************h,h*****************l,b*****************g,g*****************b,c*****************c,a*****************c,h*****************j,j*****************h,c*****************a,g*****************f,h*****************a,f*****************g,a*****************h,l*****************g,c*****************h,h*****************c,g*****************j,g*****************l,h*****************h,j*****************g,a*****************g,g*****************a,c*****************g,g*****************c,h*****************g,g*****************h,g*****************g
0.782608695652174,0.782608695652174,0.782608695652174,0.8260869565217391,0.8102766798418972,0.766798418972332,0.7549407114624506,0.7865612648221344,0.8181818181818182,0.849802371541502,0.8458498023715415,0.7984189723320159,0.83399209486166,0.8260869565217391,0.8932806324110671,0.8814229249011858,0.782608695652174,0.924901185770751,0.8814229249011858,0.8972332015810277,0.9130434782608695,0.9051383399209486,0.9011857707509882,0.9169960474308301,0.9169960474308301,0.9367588932806324,0.9169960474308301,0.9288537549407114,0.9446640316205533,0.9723320158102767,0.9604743083003953,0.9644268774703557,0.9723320158102767,0.9802371541501976,0.9881422924901185
0.648840206185567,0.6752577319587629,0.7048969072164949,0.7139175257731959,0.7235824742268041,0.7248711340206185,0.7255154639175257,0.729381443298969,0.7416237113402062,0.7557989690721649,0.759020618556701,0.7609536082474226,0.7693298969072165,0.773840206185567,0.7744845360824743,0.7841494845360825,0.7873711340206185,0.8240979381443299,0.8240979381443299,0.8286082474226805,0.8324742268041238,0.845360824742268,0.854381443298969,0.8582474226804123,0.8608247422680413,0.8627577319587629,0.8737113402061856,0.8762886597938144,0.9027061855670103,0.9039948453608248,0.9207474226804123,0.9342783505154639,0.9394329896907216,0.9407216494845361,0.9639175257731959
