gg*********************************c,gh*********************************g,hg*********************************g,gg*********************************a,gg*********************************h,gg*********************************j,gg*********************************g
0.7640449438202247,0.7584269662921348,0.7808988764044944,0.8089887640449438,0.7921348314606742,0.7921348314606742,0.8595505617977528
0.7212389380530974,0.7522123893805309,0.7699115044247787,0.7787610619469026,0.7876106194690266,0.7876106194690266,0.8407079646017699
