44,42,14,13,23,31,34,43,32,33
0.9967213114754099,0.9967213114754099,0.9978142076502732,0.9989071038251366,0.9956284153005465,1.0,0.9989071038251366,1.0,0.9989071038251366,0.9978142076502732
0.9836065573770492,0.9861286254728878,0.9962168978562421,0.9987389659520807,0.9987389659520807,0.9987389659520807,0.9987389659520807,0.9987389659520807,1.0,1.0
